VMLF.E2&3.RM11601:VLV COMD
VMLF.E2&3.RM11602.Zone Air Temp
VMLF.E2&3.RM11602:CTL STPT
VMLF.E2&3.RM11602:DMPR COMD
VMLF.E2&3.RM11602:VLV COMD
VMLF.E2&3.RM11603.Zone Air Temp
VMLF.E2&3.RM11603:CTL STPT
VMLF.E2&3.RM11603:DMPR COMD
VMLF.E2&3.RM11603:VLV COMD
VMLF.E2&3.RM1160A.Zone Air Temp
VMLF.E2&3.RM1160A:CTL STPT
VMLF.E2&3.RM1160A:DMPR COMD
VMLF.EF.EF04.HOA
VMLF.EF.EF04.Start Stop
VMLF.EF.EF05.CFM
VMLF.EF.EF06.CFM
VMLF.EF.EF07.Start Stop
VMLF.EF.EF08.Start Stop
VMLF.FCU1.Zone Air Temp
VMLF.FCU1:CTL STPT
VMLF.FCU1:FAN
VMLF.FCU1:VLV 1 COMD
VMLF.FCU1:VLV 2 COMD
VMLF.FCU2.Zone Air Temp
VMLF.FCU2:CTL STPT
VMLF.FCU2:FAN
VMLF.FCU2:VLV 1 COMD
VMLF.FCU2:VLV 2 COMD
VMLF.FCU3.Zone Air Temp
VMLF.FCU3:CTL STPT
VMLF.FCU3:FAN
VMLF.FCU3:VLV 1 COMD
VMLF.FCU3:VLV 2 COMD
VMLF.FCU4.Zone Air Temp
VMLF.FCU4:CTL STPT
VMLF.FCU4:FAN
VMLF.FCU4:VLV 1 COMD
VMLF.FCU4:VLV 2 COMD
VMLF.HHW.BLDGC.ENABLE
VMLF.HHW.BLDGC.FLOWSW
VMLF.HHW.BLDGC.Hot Water Return Temp
VMLF.HHW.BLDGC.Hot Water Supply Temp
VMLF.HHW.BLDGC.HWP1
VMLF.HHW.BLDGC.HWSP
VMLF.HHW.BLDGC.STMVLV
VMLF.HHW.PUMP.VFD.Speed
VMLF.HP1.Heat Cool
VMLF.HP1.Zone Air Temp
VMLF.HP1:COMPRESSOR
VMLF.HP1:CTL STPT
VMLF.HP1:FAN
VMLF.HP1:REV VALVE
VMLF.HTRC.Flow
VMLF.HTRC.FLOWSW
VMLF.HTRC.PUMPVFD5.Speed
VMLF.HTRC.PUMPVFD5.Start Stop
VMLF.HW.BLDG.DP
VMLF.HW.BLDGA.STEAMFLOW
VMLF.HW.BLDGC.STEAMFLOW
VMLF.HW.CP1.Proof
VMLF.HW.CP2.Proof
VMLF.HW.End of Line Diff Pressure Setpoint
VMLF.HW.Flow
VMLF.HW.FLOWSW
VMLF.HW.Hot Water Return Temp
VMLF.HW.Hot Water Supply Temp
VMLF.HW.HWSP
VMLF.HW.PUMPVFD3.Speed
VMLF.HW.PUMPVFD3.Start Stop
VMLF.HW.PUMPVFD4.Speed
VMLF.HW.PUMPVFD4.Start Stop
VMLF.HW.REMT.DP
VMLF.HW.STMV1/3
VMLF.HW.STMV2/3
VMLF.HW.VFD.Speed
VMLF.KW
VMLF.LCD.PAL
VMLF.LCD.SAL
VMLF.LITES:RM1102
VMLF.LITES:RM1125
VMLF.LITES:RM1127
VMLF.LITES:RM1129
VMLF.LITES:RM1130
VMLF.LITES:RM1130A
VMLF.LITES:RM1131
VMLF.LITES:RM1133
VMLF.LITES:RM1135
VMLF.LITES:RM1137
VMLF.LITES:RM1140
VMLF.LITES:RM1140 2
VMLF.LITES:RM1143
VMLF.LITES:RM1143A
VMLF.LITES:RM1145
VMLF.LITES:RM1147
VMLF.LITES:RM1150
VMLF.LITES:RM1155A
VMLF.LITES:RM1156
VMLF.LITES:RM1156A
VMLF.LITES:RM1157
VMLF.LITES:RM1159
VMLF.LITES:RM1160
VMLF.LITES:RM1160A
VMLF.LITES:RM1160B
VMLF.LITES:RM1160C
VMLF.LITES:RM1160D
VMLF.LITES:RM1180
VMLF.LITES:RM1195
VMLF.LITES:RM1200
VMLF.LITES:RM1202
VMLF.LITES:RM1204
VMLF.LITES:RM1214
VMLF.LN.PAL
VMLF.LN.SAL
VMLF.LNO.PAL
VMLF.LNO.SAL
VMLF.LO.PAL
VMLF.LO.SAL
VMLF.LVP.MTR1OVRL
VMLF.LVP.MTR2OVRL
VMLF.LVP.PAL
VMLF.MBC02.CAB.TEMP
VMLF.MECH.ROOM.TEMP
VMLF.VFD.AHU1-RF:OUTPUT POWER
VMLF.VFD.AHU1-RF:POWER
VMLF.VFD.AHU1-SF:FAULT
VMLF.VFD.AHU1-SF:OUTPUT PCT
VMLF.VFD.AHU1-SF:OUTPUT POWER
VMLF.VFD.AHU2-SF1:FAULT
VMLF.VFD.AHU2-SF1:OUTPUT PCT
VMLF.VFD.AHU2-SF1:OUTPUT POWER
VMLF.VFD.AHU2-SF2:FAULT
VMLF.VFD.AHU2-SF2:OUTPUT POWER
VMLF.VFD.AHU3-SF:OUTPUT POWER
VMLF.VFD.AHU3-SF:POWER
VMLF.VFD.EF-1:POWER
VMLF.VFD.EF5:OUTPUT POWER
VMLF.VFD.EF6:OUTPUT POWER
VMLF.VFD.P-1:OK.FAULT
VMLF.VFD.P-1:POWER
VMLF.VFD.P-2:OUTPUT POWER
VMLF.VFD.P-2:POWER
VMLF.VFD.P-3:OUTPUT POWER
VMLF.VFD.P-4:OUTPUT POWER
VMLF.VFD.P-5:FAULT
VMLF.VFD.P-5:OUTPUT PCT
VMLF.VFD.P-5:OUTPUT POWER
VMLF.ZONE.AHU04.Zone Air Temp
