TUPP.1HENE.FAN SPEED
TUPP.1HENE.Fan.Status
TUPP.1HENW.FAN SPEED
TUPP.1HENW.Fan.Status
TUPP.1HESE.FAN SPEED
TUPP.1HESE.Fan.Status
TUPP.1HESW.FAN SPEED
TUPP.1HESW.Fan.Status
TUPP.1LENE.FAN SPEED
TUPP.1LENE.Fan.Status
TUPP.1LENW.FAN SPEED
TUPP.1LENW.Fan.Status
TUPP.1LESE.FAN SPEED
TUPP.1LESE.Fan.Status
TUPP.1LESW.FAN SPEED
TUPP.1LESW.Fan.Status
TUPP.1NE.CCO
TUPP.1NE.CCV
TUPP.1NE.EHS
TUPP.1NE.EPS
TUPP.1NE.Fan.Status
TUPP.1NE.HCO
TUPP.1NE.HCV
TUPP.1NE.MODE
TUPP.1NE.OCCSSS
TUPP.2SW3A.Zone Supply Air Flow
TUPP.2SW3A:AUX TEMP
TUPP.2SW3A:DMPR COMD
TUPP.2SW3A:VLV COMD
TUPP.2SW4.Zone Air Temp
TUPP.2SW4:AUX TEMP
TUPP.2SW4:VLV 1 COMD
TUPP.2SW5.Zone Air Temp
TUPP.2SW5:AUX TEMP
TUPP.2SW5:VLV 1 COMD
TUPP.2SW6.Zone Air Temp
TUPP.2SW6:AUX TEMP
TUPP.2SW6:VLV 1 COMD
TUPP.2SW7.Zone Air Temp
TUPP.2SW7:AUX TEMP
TUPP.2SW7:VLV 1 COMD
TUPP.2SW8.Zone Air Temp
TUPP.2SW8:AUX TEMP
TUPP.2SW8:VLV 1 COMD
TUPP.2SW9.Zone Air Temp
TUPP.2SW9:AUX TEMP
TUPP.2SW9:VLV 1 COMD
TUPP.3HENE.FAN SPEED
TUPP.3HENE.Fan.Status
TUPP.3HENW.FAN SPEED
TUPP.3HENW.Fan.Status
TUPP.3HESE.FAN SPEED
TUPP.3HESE.Fan.Status
TUPP.3HESW.FAN SPEED
TUPP.3HESW.Fan.Status
TUPP.3LENE.FAN SPEED
TUPP.3LENE.Fan.Status
TUPP.3LENW.FAN SPEED
TUPP.3LENW.Fan.Status
TUPP.3LESE.FAN SPEED
TUPP.3LESE.Fan.Status
TUPP.3LESW.FAN SPEED
TUPP.3LESW.Fan.Status
TUPP.3LESW.RM3223.Zone Air Temp
TUPP.3NE.CCO
TUPP.3NE.CCV
TUPP.3NE.Fan.Status
TUPP.3NE.HCO
TUPP.3NE.HCV
TUPP.3NE.MODE
TUPP.3NE.OCCSSS
TUPP.3NE.RM3306.Zone Air Temp
TUPP.3NE.RM3307.Zone Air Temp
TUPP.3NE.RM3307A.Zone Air Temp
TUPP.3NE.RM3312D.Zone Air Temp
TUPP.3NE.RM3403.Zone Air Temp
TUPP.3NE.RM3411.Zone Air Temp
TUPP.3NE.SF.Start Stop
TUPP.3NE.Speed
TUPP.3NE.Supply Air Temp
TUPP.3NE.Supply Air Temp Setpoint
TUPP.3NE.Supply Static Pressure
TUPP.3NE.Supply Static Pressure Setpoint
TUPP.3NE1.Zone Air Temp
TUPP.3NE15.Zone Air Temp
TUPP.3NE15:AUX TEMP
TUPP.3NE15:VLV 1 COMD
TUPP.3NE17.Zone Air Temp
TUPP.3NE17:AUX TEMP
TUPP.3NE17:VLV 1 COMD
TUPP.3NE18.Zone Air Temp
TUPP.3NE18:AUX TEMP
TUPP.3NE18:VLV 1 COMD
TUPP.3NE19.Zone Air Temp
TUPP.3NE19:AUX TEMP
TUPP.3NE19:VLV 1 COMD
TUPP.3NE1:AUX TEMP
TUPP.3NE1:VLV 1 COMD
TUPP.3NE2.Zone Air Temp
TUPP.3NE20.Zone Air Temp
TUPP.3NE20:AUX TEMP
TUPP.3NE20:VLV 1 COMD
TUPP.3NE21.Zone Air Temp
TUPP.3NE21:AUX TEMP
TUPP.3NE21:VLV 1 COMD
TUPP.3NE2:AUX TEMP
TUPP.3NE2:VLV 1 COMD
TUPP.3NE3.Zone Air Temp
TUPP.3NE3:AUX TEMP
TUPP.3NE3:VLV 1 COMD
TUPP.3NE5.Zone Air Temp
TUPP.3NE5:VLV 1 COMD
TUPP.3NE6.Zone Air Temp
TUPP.3NE6:AUX TEMP
TUPP.3NE6:VLV 1 COMD
TUPP.3NW.CCO
TUPP.3NW.CCV
TUPP.3NW.Fan.Status
TUPP.3NW.HCO
TUPP.3NW.HCV
TUPP.3NW.MODE
TUPP.3NW.OCCSSS
TUPP.3NW.RM3450.Zone Air Temp
TUPP.3NW.RM3452.Zone Air Temp
TUPP.3NW.RM3455.Zone Air Temp
TUPP.3NW.RM3455A.Zone Air Temp
TUPP.3NW.RM3480E.Zone Air Temp
TUPP.3NW.RM3480E:DMPR COMD
TUPP.3NW.RM3480F.Zone Air Temp
TUPP.3NW.RM3480F:DMPR COMD
TUPP.3NW.RM3480G.Zone Air Temp
TUPP.3NW.RM3480G:DMPR COMD
TUPP.3NW.RM3480H.Zone Air Temp
TUPP.3NW.RM3480H:DMPR COMD
TUPP.3NW.RM3480J.Zone Air Temp
TUPP.3NW.RM3480J:DMPR COMD
TUPP.3NW.RM3480K.Zone Air Temp
TUPP.3NW.RM3480K:DMPR COMD
TUPP.3NW.RM3480L.Zone Air Temp
TUPP.3NW.RM3480L:DMPR COMD
TUPP.3NW.SF.Start Stop
TUPP.3NW.Speed
TUPP.3NW.Supply Air Temp
TUPP.3NW.Supply Air Temp Setpoint
TUPP.3NW.Supply Static Pressure
TUPP.3NW.Supply Static Pressure Setpoint
TUPP.3NW1.Zone Air Temp
TUPP.3NW10.Zone Air Temp
TUPP.3NW10:AUX TEMP
TUPP.3NW10:VLV 1 COMD
TUPP.3NW11.Zone Air Temp
TUPP.3NW11:AUX TEMP
TUPP.3NW11:VLV 1 COMD
TUPP.3NW12.Zone Air Temp
TUPP.3NW12:AUX TEMP
TUPP.3NW12:VLV 1 COMD
TUPP.3NW13.Zone Air Temp
TUPP.3NW13:AUX TEMP
TUPP.3NW13:CTL STPT
TUPP.3NW13:VLV 1 COMD
TUPP.3NW14.Zone Air Temp
TUPP.3NW14:VLV 1 COMD
TUPP.3NW18.Zone Air Temp
TUPP.3NW18:AUX TEMP
TUPP.3NW18:CTL STPT
TUPP.3NW18:VLV 1 COMD
TUPP.3NW1:AUX TEMP
TUPP.3NW1:VLV 1 COMD
TUPP.3NW21.Zone Air Temp
TUPP.3NW21:AUX TEMP
TUPP.3NW21:VLV 1 COMD
TUPP.3NW22.Zone Air Temp
TUPP.3NW22:AUX TEMP
TUPP.3NW22:CTL STPT
TUPP.3NW22:VLV 1 COMD
TUPP.3NW23.Zone Air Temp
TUPP.3NW23:AUX TEMP
TUPP.3NW23:CTL STPT
TUPP.3NW23:VLV 1 COMD
TUPP.3NW24.Zone Air Temp
TUPP.3NW24:AUX TEMP
TUPP.3NW24:CTL STPT
TUPP.3NW24:VLV 1 COMD
TUPP.3NW25.Zone Air Temp
TUPP.3NW25:VLV 1 COMD
TUPP.3NW26.Zone Air Temp
TUPP.3NW26:VLV 1 COMD
TUPP.3NW27.Zone Air Temp
TUPP.3NW27:AUX TEMP
TUPP.3NW27:VLV 1 COMD
TUPP.3NW28.Zone Air Temp
TUPP.3NW28:AUX TEMP
TUPP.3NW28:VLV 1 COMD
TUPP.3NW29.Zone Air Temp
TUPP.3NW29:AUX TEMP
TUPP.3NW29:VLV 1 COMD
TUPP.3NW3.Zone Air Temp
TUPP.3NW30.Zone Air Temp
TUPP.3NW30:AUX TEMP
TUPP.3NW30:VLV 1 COMD
TUPP.3NW31.Zone Air Temp
TUPP.3NW31:AUX TEMP
TUPP.3NW31:VLV 1 COMD
TUPP.3NW3:AUX TEMP
TUPP.3NW3:VLV 1 COMD
TUPP.3NW4.Zone Air Temp
TUPP.3NW4:AUX TEMP
TUPP.3NW4:VLV 1 COMD
TUPP.3NW5.Zone Air Temp
TUPP.3NW5:AUX TEMP
TUPP.3NW5:VLV 1 COMD
TUPP.3NW6.Zone Air Temp
TUPP.3NW6:AUX TEMP
TUPP.3NW6:VLV 1 COMD
TUPP.3NW7.Zone Air Temp
TUPP.3NW7:AUX TEMP
TUPP.3NW7:VLV 1 COMD
TUPP.3NW8.Zone Air Temp
TUPP.3NW8:AUX TEMP
TUPP.3NW8:VLV 1 COMD
TUPP.3SE.CCO
TUPP.3SE.CCV
TUPP.3SE.Fan.Status
TUPP.3SE.HCO
TUPP.3SE.HCV
TUPP.3SE.MODE
TUPP.3SE.OCCSSS
TUPP.3SE.RM3207.Zone Air Temp
TUPP.3SE.RM3302.Zone Air Temp
TUPP.3SE.SF.Start Stop
TUPP.3SE.Speed
TUPP.3SE.Supply Air Temp
TUPP.3SE.Supply Air Temp Setpoint
TUPP.3SE.Supply Static Pressure
TUPP.3SE.Supply Static Pressure Setpoint
TUPP.3SE1.Zone Air Temp
TUPP.3SE10.Zone Air Temp
TUPP.3SE10:AUX TEMP
TUPP.3SE10:VLV 1 COMD
TUPP.3SE12.Zone Air Temp
TUPP.3SE12:AUX TEMP
TUPP.3SE12:VLV 1 COMD
TUPP.3SE13.Zone Air Temp
TUPP.3SE13:AUX TEMP
TUPP.3SE13:VLV 1 COMD
TUPP.3SE14.Zone Air Temp
TUPP.3SE14:AUX TEMP
TUPP.3SE14:VLV 1 COMD
TUPP.3SE15.Zone Air Temp
TUPP.3SE15:AUX TEMP
TUPP.3SE15:VLV 1 COMD
TUPP.3SE16.Zone Air Temp
TUPP.3SE16:AUX TEMP
TUPP.3SE16:VLV 1 COMD
TUPP.3SE17.Zone Air Temp
TUPP.3SE17:AUX TEMP
TUPP.3SE17:VLV 1 COMD
TUPP.3SE18.Zone Air Temp
TUPP.3SE18:AUX TEMP
TUPP.3SE18:VLV 1 COMD
TUPP.3SE19.Zone Air Temp
TUPP.3SE19:AUX TEMP
TUPP.3SE19:VLV 1 COMD
TUPP.3SE1:AUX TEMP
TUPP.3SE1:VLV 1 COMD
TUPP.3SE2.Zone Air Temp
TUPP.3SE20.Zone Air Temp
TUPP.3SE20:AUX TEMP
TUPP.3SE20:VLV 1 COMD
TUPP.3SE21.Zone Air Temp
TUPP.3SE21:AUX TEMP
TUPP.3SE21:VLV 1 COMD
TUPP.3SE22.Zone Air Temp
TUPP.3SE22:AUX TEMP
TUPP.3SE22:VLV 1 COMD
TUPP.3SE2:AUX TEMP
TUPP.3SE2:VLV 1 COMD
TUPP.3SE3.Zone Air Temp
TUPP.3SE3:AUX TEMP
TUPP.3SE3:VLV 1 COMD
TUPP.3SE4.Zone Air Temp
TUPP.3SE4:AUX TEMP
TUPP.3SE4:VLV 1 COMD
TUPP.3SE5.Zone Air Temp
TUPP.3SE5:AUX TEMP
TUPP.3SE5:VLV 1 COMD
TUPP.3SE7.Zone Air Temp
TUPP.3SE7:AUX TEMP
TUPP.3SE7:VLV 1 COMD
TUPP.3SE8.Zone Air Temp
TUPP.3SE8:AUX TEMP
TUPP.3SE8:VLV 1 COMD
TUPP.3SE9.Zone Air Temp
TUPP.3SE9:AUX TEMP
TUPP.3SE9:VLV 1 COMD
TUPP.3SW.AN.BOOST FAN STATUS
TUPP.3SW.AN.BOOST.Start Stop
TUPP.3SW.AN.CCO
TUPP.3SW.AN.CCV
TUPP.3SW.AN.Exhaust Static Pressure
TUPP.3SW.AN.HCO
TUPP.3SW.AN.HCV
TUPP.3SW.AN.MODE
TUPP.3SW.AN.SF.Speed
TUPP.3SW.AN.SF.Start Stop
TUPP.3SW.AN.SF.VFD Frequency
TUPP.3SW.AN.SF.VFD Power
TUPP.3SW.AN.SUP FAN STATUS
TUPP.3SW.AN.SUP STATIC
TUPP.3SW.AN.Supply Air Temp
TUPP.3SW.AN.Supply Air Temp Setpoint
TUPP.3SW.CCO
TUPP.3SW.CCV
TUPP.3SW.Fan.Status
TUPP.3SW.HCO
TUPP.3SW.HCV
TUPP.3SW.MODE
TUPP.3SW.OCCSSS
TUPP.3SW.RM3221.Zone Air Temp
TUPP.3SW.RM3223.Zone Air Temp
TUPP.3SW.RM3227.Zone Air Temp
TUPP.3SW.SF.Start Stop
TUPP.3SW.Speed
TUPP.3SW.Supply Air Temp
TUPP.3SW.Supply Air Temp Setpoint
TUPP.3SW.Supply Static Pressure
TUPP.3SW.Supply Static Pressure Setpoint
TUPP.3SW1.Zone Air Temp
TUPP.3SW10.Zone Air Temp
TUPP.3SW10:AUX TEMP
TUPP.3SW10:VLV 1 COMD
TUPP.3SW11.Zone Air Temp
TUPP.3SW11:AUX TEMP
TUPP.3SW11:VLV 1 COMD
TUPP.3SW12.Zone Air Temp
TUPP.3SW12:AUX TEMP
TUPP.3SW12:VLV 1 COMD
TUPP.3SW13.Zone Air Temp
TUPP.3SW13:AUX TEMP
TUPP.3SW13:VLV 1 COMD
TUPP.3SW14.Zone Air Temp
TUPP.3SW14:AUX TEMP
TUPP.3SW14:VLV 1 COMD
TUPP.3SW15.Zone Air Temp
TUPP.3SW15:AUX TEMP
TUPP.3SW15:VLV 1 COMD
TUPP.3SW16.Zone Air Temp
TUPP.3SW16:AUX TEMP
TUPP.3SW16:VLV 1 COMD
TUPP.3SW17.Zone Air Temp
TUPP.3SW17:AUX TEMP
TUPP.3SW17:VLV 1 COMD
TUPP.3SW18.Zone Air Temp
TUPP.3SW18:AUX TEMP
TUPP.3SW18:VLV 1 COMD
TUPP.3SW19.Zone Air Temp
TUPP.3SW19:AUX TEMP
TUPP.3SW19:VLV 1 COMD
TUPP.3SW1:AUX TEMP
TUPP.3SW1:VLV 1 COMD
TUPP.3SW20.Zone Air Temp
TUPP.3SW20:AUX TEMP
TUPP.3SW20:VLV 1 COMD
TUPP.3SW21.Zone Air Temp
TUPP.3SW21:AUX TEMP
TUPP.3SW21:VLV 1 COMD
TUPP.3SW22.Zone Air Temp
TUPP.3SW22:AUX TEMP
TUPP.3SW22:VLV 1 COMD
TUPP.3SW23.Zone Air Temp
TUPP.3SW23:AUX TEMP
TUPP.3SW23:VLV 1 COMD
TUPP.3sw24.Zone Air Temp
TUPP.3sw24:AUX TEMP
TUPP.3sw24:CTL STPT
TUPP.3sw24:VLV 1 COMD
TUPP.3SW25.Zone Air Temp
TUPP.3SW25:AUX TEMP
TUPP.3SW25:VLV 1 COMD
TUPP.3SW26.Zone Air Temp
TUPP.3SW26:AUX TEMP
TUPP.3SW26:VLV 1 COMD
TUPP.3SW27.Zone Air Temp
TUPP.3SW27:AUX TEMP
TUPP.3SW27:VLV 1 COMD
TUPP.3sw28.Zone Air Temp
TUPP.3sw28:AUX TEMP
TUPP.3sw28:VLV 1 COMD
TUPP.3SW3.Zone Air Temp
TUPP.3SW30.Zone Air Temp
TUPP.3SW30:AUX TEMP
TUPP.3SW30:VLV 1 COMD
TUPP.3SW31.Zone Air Temp
TUPP.3SW31:AUX TEMP
TUPP.3SW31:VLV 1 COMD
TUPP.3SW32.Zone Air Temp
TUPP.3SW32:AUX TEMP
TUPP.3SW32:VLV 1 COMD
TUPP.3SW3:AUX TEMP
TUPP.3SW3:VLV 1 COMD
TUPP.3SW5.Zone Air Temp
TUPP.3SW5:AUX TEMP
TUPP.3SW5:VLV 1 COMD
TUPP.3SW6.Zone Air Temp
TUPP.3SW6:AUX TEMP
TUPP.3SW6:VLV 1 COMD
TUPP.3SW7.Zone Air Temp
TUPP.3SW7:AUX TEMP
TUPP.3SW7:VLV 1 COMD
TUPP.3SW8.Zone Air Temp
TUPP.3SW8:AUX TEMP
TUPP.3SW8:VLV 1 COMD
TUPP.3SW9.Zone Air Temp
TUPP.3SW9:AUX TEMP
TUPP.3SW9:VLV 1 COMD
TUPP.4.ABANDONED.Zone Air Temp
TUPP.4.ABANDONED:AUX TEMP
TUPP.4.ABANDONED:VLV 1 COMD
TUPP.4HENE.FAN SPEED
TUPP.4HENE.Fan.Status
TUPP.4HENW.FAN SPEED
TUPP.4HENW.Fan.Status
TUPP.4HESE.FAN SPEED
TUPP.4HESW.FAN SPEED
TUPP.4LENE.FAN SPEED
TUPP.4LENE.Fan.Status
TUPP.4LENW.FAN SPEED
TUPP.4LENW.Fan.Status
TUPP.4LESE.FAN SPEED
TUPP.4LESE.Fan.Status
TUPP.4LESW.FAN SPEED
TUPP.4LESW.Fan.Status
TUPP.4NE.CCO
TUPP.4NE.CCV
TUPP.4NE.Fan.Status
TUPP.4NE.HCO
TUPP.4NE.HCV
TUPP.4NE.MODE
TUPP.4NE.OCCSSS
TUPP.4NE.RM4307.Zone Air Temp
TUPP.4NE.RM4402.Zone Air Temp
TUPP.4NE.RM4405.Zone Air Temp
TUPP.4NE.RM4405A.Zone Air Temp
TUPP.4NE.RM4411.Zone Air Temp
TUPP.4NE.SF.Start Stop
TUPP.4NE.Speed
TUPP.4NE.Supply Air Temp
TUPP.4NE.Supply Air Temp Setpoint
TUPP.4NE.Supply Static Pressure
TUPP.4NE.Supply Static Pressure Setpoint
TUPP.4NE1.Zone Air Temp
TUPP.4NE10.Zone Air Temp
TUPP.4NE10:AUX TEMP
TUPP.4NE10:VLV 1 COMD
TUPP.4NE10A.Zone Air Temp
TUPP.4NE11.Zone Air Temp
TUPP.4NE11:AUX TEMP
TUPP.4NE11:VLV 1 COMD
TUPP.4NE11A.Zone Air Temp
TUPP.4NE11A:AUX TEMP
TUPP.4NE11A:DMPR COMD
TUPP.4NE11A:VLV COMD
TUPP.4NE13.Zone Air Temp
TUPP.4NE15.Zone Air Temp
TUPP.4NE15:VLV 1 COMD
TUPP.4NE16.Zone Air Temp
TUPP.4NE16:AUX TEMP
TUPP.4NE16:VLV 1 COMD
TUPP.4NE18.Zone Air Temp
TUPP.4NE18:VLV 1 COMD
TUPP.4NE19.Zone Air Temp
TUPP.4NE19:AUX TEMP
TUPP.4NE19:VLV 1 COMD
TUPP.4NE2.Zone Air Temp
TUPP.4NE20.Zone Air Temp
TUPP.4NE20:AUX TEMP
TUPP.4NE20:VLV 1 COMD
TUPP.4NE21.Zone Air Temp
TUPP.4NE21:AUX TEMP
TUPP.4NE21:VLV 1 COMD
TUPP.4NE22.Zone Air Temp
TUPP.4NE22:AUX TEMP
TUPP.4NE22:VLV 1 COMD
TUPP.4NE2:AUX TEMP
TUPP.4NE2:VLV 1 COMD
TUPP.4NE2B.Zone Air Temp
TUPP.4NE2B:AUX TEMP
TUPP.4NE2B:DMPR COMD
TUPP.4NE2B:VLV COMD
TUPP.4NE3.Zone Air Temp
TUPP.4NE3:VLV 1 COMD
TUPP.4NE3A.Zone Air Temp
TUPP.4NE4.Zone Air Temp
TUPP.4NE4:AUX TEMP
TUPP.4NE4:DMPR COMD
TUPP.4NE4:VLV COMD
TUPP.4NE5.Zone Air Temp
TUPP.4NE6.Zone Air Temp
TUPP.4NE7.Zone Air Temp
TUPP.4NE7:AUX TEMP
TUPP.4NE7:VLV 1 COMD
TUPP.4NE7A.Zone Air Temp
TUPP.4NE8.Zone Air Temp
TUPP.4NE8:AUX TEMP
TUPP.4NE8:VLV 1 COMD
TUPP.4NE9.Zone Air Temp
TUPP.4NE9:AUX TEMP
TUPP.4NE9:VLV 1 COMD
TUPP.4NE9A.Zone Air Temp
TUPP.4NW.CCO
TUPP.4NW.CCV
TUPP.4NW.Fan.Status
TUPP.4NW.HCO
TUPP.4NW.HCV
TUPP.4NW.MODE
TUPP.4NW.OCCSSS
TUPP.4NW.SF.Start Stop
TUPP.4NW.Speed
TUPP.4NW.Supply Air Temp
TUPP.4NW.Supply Air Temp Setpoint
TUPP.4NW.Supply Static Pressure
TUPP.4NW.Supply Static Pressure Setpoint
TUPP.4NW1.Zone Air Temp
TUPP.4NW10.Zone Air Temp
TUPP.4NW10:AUX TEMP
TUPP.4NW10:VLV 1 COMD
TUPP.4NW11.Zone Air Temp
TUPP.4NW11:AUX TEMP
TUPP.4NW11:VLV 1 COMD
TUPP.4NW12.Zone Air Temp
TUPP.4NW12:AUX TEMP
TUPP.4NW12:VLV 1 COMD
TUPP.4NW13.Zone Air Temp
TUPP.4NW13:AUX TEMP
TUPP.4NW13:VLV 1 COMD
TUPP.4NW14.Zone Air Temp
TUPP.4NW14:AUX TEMP
TUPP.4NW14:CTL STPT
TUPP.4NW14:VLV 1 COMD
TUPP.4NW15.Zone Air Temp
TUPP.4NW15:AUX TEMP
TUPP.4NW15:VLV 1 COMD
TUPP.4NW16.Zone Air Temp
TUPP.4NW16:AUX TEMP
TUPP.4NW16:VLV 1 COMD
TUPP.4NW17.Zone Air Temp
TUPP.4NW17:AUX TEMP
TUPP.4NW17:VLV 1 COMD
TUPP.4NW18.Zone Air Temp
TUPP.4NW18:AUX TEMP
TUPP.4NW18:VLV 1 COMD
TUPP.4NW19.Zone Air Temp
TUPP.4NW19:AUX TEMP
TUPP.4NW19:VLV 1 COMD
TUPP.4NW1:VLV 1 COMD
TUPP.4NW20.Zone Air Temp
TUPP.4NW20:AUX TEMP
TUPP.4NW20:VLV 1 COMD
TUPP.4NW21.Zone Air Temp
TUPP.4NW21:AUX TEMP
TUPP.4NW21:VLV 1 COMD
TUPP.4NW22.Zone Air Temp
TUPP.4NW22:AUX TEMP
TUPP.4NW22:VLV 1 COMD
TUPP.4NW23.Zone Air Temp
TUPP.4NW23:AUX TEMP
TUPP.4NW23:VLV 1 COMD
TUPP.4NW24.Zone Air Temp
TUPP.4NW24:AUX TEMP
TUPP.4NW24:VLV 1 COMD
TUPP.4NW25.Zone Air Temp
TUPP.4NW25:AUX TEMP
TUPP.4NW25:VLV 1 COMD
TUPP.4NW26.Zone Air Temp
TUPP.4NW26:AUX TEMP
TUPP.4NW26:VLV 1 COMD
TUPP.4NW27.Zone Air Temp
TUPP.4NW27:VLV 1 COMD
TUPP.4NW28.Zone Air Temp
TUPP.4NW28:AUX TEMP
TUPP.4NW28:VLV 1 COMD
TUPP.4NW3.Zone Air Temp
TUPP.4NW3:VLV 1 COMD
TUPP.4NW4.Zone Air Temp
TUPP.4NW4:AUX TEMP
TUPP.4NW4:VLV 1 COMD
TUPP.4NW5.Zone Air Temp
TUPP.4NW5:AUX TEMP
TUPP.4NW5:VLV 1 COMD
TUPP.4NW6.Zone Air Temp
TUPP.4NW6:AUX TEMP
TUPP.4NW6:VLV 1 COMD
TUPP.4NW8.Zone Air Temp
TUPP.4NW8:AUX TEMP
TUPP.4NW8:VLV 1 COMD
TUPP.4NW9.Zone Air Temp
TUPP.4NW9:AUX TEMP
TUPP.4NW9:VLV 1 COMD
TUPP.4SE.CCO
TUPP.4SE.CCV
TUPP.4SE.Fan.Status
TUPP.4SE.HCO
TUPP.4SE.HCV
TUPP.4SE.MODE
TUPP.4SE.OCCSSS
TUPP.4SE.SF.Start Stop
TUPP.4SE.Speed
TUPP.4SE.Supply Air Temp
TUPP.4SE.Supply Air Temp Setpoint
TUPP.4SE.Supply Static Pressure
TUPP.4SE.Supply Static Pressure Setpoint
TUPP.4SE10.Zone Air Temp
TUPP.4SE10:AUX TEMP
TUPP.4SE10:VLV 1 COMD
TUPP.4SE11.Zone Air Temp
TUPP.4SE11:AUX TEMP
TUPP.4SE11:VLV 1 COMD
TUPP.4SE12.Zone Air Temp
TUPP.4SE12:AUX TEMP
TUPP.4SE12:VLV 1 COMD
TUPP.4SE15.Zone Air Temp
TUPP.4SE15:AUX TEMP
TUPP.4SE15:VLV 1 COMD
TUPP.4SE20.Zone Air Temp
TUPP.4SE20:AUX TEMP
TUPP.4SE20:VLV 1 COMD
TUPP.4SE21.Zone Air Temp
TUPP.4SE21:AUX TEMP
TUPP.4SE21:VLV 1 COMD
TUPP.4SE21AB.Zone Air Temp
TUPP.4SE21AB:DMPR COMD
TUPP.4SE5.Zone Air Temp
TUPP.4SE5:AUX TEMP
TUPP.4SE5:VLV 1 COMD
TUPP.4SE9.Zone Air Temp
TUPP.4SE9:AUX TEMP
TUPP.4SE9:VLV 1 COMD
TUPP.4SW.CCO
TUPP.4SW.CCV
TUPP.4SW.Fan.Status
TUPP.4SW.HCO
TUPP.4SW.HCV
TUPP.4SW.MODE
TUPP.4SW.OCCSSS
TUPP.4SW.SF.Start Stop
TUPP.4SW.Speed
TUPP.4SW.Supply Air Temp
TUPP.4SW.Supply Air Temp Setpoint
TUPP.4SW.Supply Static Pressure
TUPP.4SW.Supply Static Pressure Setpoint
TUPP.4SW1.Zone Air Temp
TUPP.4SW12.Zone Air Temp
TUPP.4SW12:AUX TEMP
TUPP.4SW12:VLV 1 COMD
TUPP.4SW15.Zone Air Temp
TUPP.4SW15:AUX TEMP
TUPP.4SW15:VLV 1 COMD
TUPP.4SW16.Zone Air Temp
TUPP.4SW16:AUX TEMP
TUPP.4SW16:VLV 1 COMD
TUPP.4SW17.Zone Air Temp
TUPP.4SW17:AUX TEMP
TUPP.4SW17:VLV 1 COMD
TUPP.4SW18.Zone Air Temp
TUPP.4SW18:AUX TEMP
TUPP.4SW18:VLV 1 COMD
TUPP.4SW19.Zone Air Temp
TUPP.4SW19:AUX TEMP
TUPP.4SW19:VLV 1 COMD
TUPP.4SW1:AUX TEMP
TUPP.4SW1:VLV 1 COMD
TUPP.4SW20.Zone Air Temp
TUPP.4SW20:AUX TEMP
TUPP.4SW20:VLV 1 COMD
TUPP.4SW21.Zone Air Temp
TUPP.4SW21:AUX TEMP
TUPP.4SW21:VLV 1 COMD
TUPP.4SW22.Zone Air Temp
TUPP.4SW22:AUX TEMP
TUPP.4SW22:VLV 1 COMD
TUPP.4SW23.Zone Air Temp
TUPP.4SW23:AUX TEMP
TUPP.4SW23:VLV 1 COMD
TUPP.4SW24.Zone Air Temp
TUPP.4SW24:AUX TEMP
TUPP.4SW24:VLV 1 COMD
TUPP.4SW25.Zone Air Temp
TUPP.4SW25:AUX TEMP
TUPP.4SW25:VLV 1 COMD
TUPP.4SW26.Zone Air Temp
TUPP.4SW26:AUX TEMP
TUPP.4SW26:VLV 1 COMD
TUPP.4SW27.Zone Air Temp
TUPP.4SW27:AUX TEMP
TUPP.4SW27:VLV 1 COMD
TUPP.4SW28.Zone Air Temp
TUPP.4SW28:AUX TEMP
TUPP.4SW28:VLV 1 COMD
TUPP.4SW29.CTL STPT
TUPP.4SW29.Zone Air Temp
TUPP.4SW29:AUX TEMP
TUPP.4SW29:CTL STPT
TUPP.4SW29:VLV 1 COMD
TUPP.4SW30.Zone Air Temp
TUPP.4SW30:AUX TEMP
TUPP.4SW30:VLV 1 COMD
TUPP.4SW6.Zone Air Temp
TUPP.4SW6:AUX TEMP
TUPP.4SW6:VLV 1 COMD
TUPP.ANIMAL3AESW.Fan.Status
TUPP.CBHA.FCU1.CCO
TUPP.CBHA.FCU1.SPEED
TUPP.CBHA.FCU1.Supply Air Temp
TUPP.CHW.BCHWRSP
TUPP.CHW.Bridge Level Bypass Flow
TUPP.CHW.Building Chilled Water Supply Setpoint
TUPP.CHW.BUILDINGCHWR
TUPP.CHW.BUILDINGCHWS
TUPP.CHW.BUILDINGDP
TUPP.CHW.BUILDINGFLOW
TUPP.CHW.BYPVALVE
TUPP.CHW.CHW STG 1
TUPP.CHW.CHW STG 2
TUPP.CHW.ECONOMIZER
TUPP.CHW.ENABLE
TUPP.CHW.End of Line Diff Pressure
TUPP.CHW.EOLSP
TUPP.CHW.Loop Chilled Water Diff Pressure
TUPP.CHW.Loop Chilled Water Flow
TUPP.CHW.LOOPCHWR
TUPP.CHW.LOOPCHWS
TUPP.CHW.LRETPSI
TUPP.CHW.LSUPPSI
TUPP.CHW.LTONS
TUPP.CHW.PUMP1
TUPP.CHW.PUMP1:FREQ OUTPUT
TUPP.CHW.PUMP1:PCT OUTPUT
TUPP.CHW.PUMP1:POWER
TUPP.CHW.PUMP1:SPEED
TUPP.CHW.PUMP2
TUPP.CHW.PUMP2:FREQ OUTPUT
TUPP.CHW.PUMP2:PCT OUTPUT
TUPP.CHW.PUMP2:POWER
TUPP.CHW.PUMP2:SPEED
TUPP.CHW.PUMPEAKFLOW
TUPP.CHW.PUMPEAKTONS
